fight_pk,fighter,res,avg_kd,avg_kds_received,avg_pass,avg_rev,avg_sig_reg_mixture,avg_sig_reg_percent,avg_sig_strike_attempts,avg_sig_strike_differential,avg_sig_strike_landed,avg_sig_strike_percent,avg_sig_strikes_avoided,avg_sig_strikes_received,avg_strike_attempts,avg_strike_differential,avg_strike_landed,avg_strike_percent,avg_strikes_avoided,avg_strikes_received,avg_sub_attempts,avg_td_attempts,avg_td_landed,avg_td_percent,avg_tds_defended,avg_tds_received,days_since_last_fight,loss_could_not_continue,loss_decision,loss_dq,loss_ko/tko,loss_other,loss_overturned,loss_submission,loss_tko,num_fights,total_kds_received,total_losses,total_rounds,total_sig_strikes_absorbed,total_strikes_absorbed,total_wins,weight_class,win_could_not_continue,win_decision,win_dq,win_ko/tko,win_other,win_overturned,win_submission,win_tko,elo
53,Anthony Macias,0,0,0,0,0,0.6428571428571429,0.8695652173913043,9,0,8,0.8888888888888888,0,0,14,0,12,0.8571428571428571,0,0,0,0,0,0,3,2,210,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1487.5
49,Cal Worsham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
54,Dan Severn,0,0,0,1.1666666666666667,0,0,0,4.5,-0.8333333333333334,2.5,0.2945845004668534,1.8333333333333333,2,20,-10.166666666666666,12.666666666666666,0,2.1666666666666665,16.833333333333332,0.6666666666666666,1.6666666666666667,1.1666666666666667,0.9,0,0,98,0,0,0,0,0,0,1,0,6,0,1,6,12,100,5,Men_Catchweight,0,0,0,0,0,0,4,1,1551.0287013455657
51,Dave Beneteau,0,0,0,2,0,0.6428571428571429,0.7100271002710027,14.666666666666666,2.6666666666666665,9.333333333333334,0.6324786324786325,0,0,24.666666666666668,7.333333333333333,18.666666666666668,0.746031746031746,0,0,0,1,1,1,0,0,98,0,0,0,0,0,0,1,0,3,1,1,3,2,11,2,Men_Catchweight,0,0,0,2,0,0,0,0,1513.0046147448363
52,David Abbott,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1512.5
48,David Abbott,1,0,0,1,0,0.84,0.6956521739130435,21,0,14,0.6666666666666666,1,1,25,0,18,0.72,2,12,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,12,1,Men_Catchweight,0,0,0,1,0,0,0,0,1500
55,David Abbott,0,0,0,1,0,0.84,0.6956521739130435,21,0,14,0.6666666666666666,1,1,25,0,18,0.72,2,12,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,12,2,Men_Catchweight,0,0,0,2,0,0,0,0,1525
48,John Matua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
54,Ken Shamrock,1,0,0,0.8,0,0,0,3,-0.4,2.8,0.7777777777777778,1.8,2.4,7,-7.6,6.2,0,2.2,17.2,1,1.6,0.8,0.5,0.2,0,98,0,0,0,0,1,0,1,0,5,0,2,5,11,425,3,Men_Catchweight,0,0,0,1,0,0,2,0,1515.417244486637
55,Oleg Taktarov,1,0,0,1,1,0,0,0,0,0,0,3,2,0,0,0,0,4,7,1,1,0,0,0,0,98,0,0,0,0,0,0,0,1,2,1,1,2,11,45,1,Men_Catchweight,0,0,0,0,0,0,1,0,1525.0395776886537
53,Oleg Taktarov,1,0,0,0.6666666666666666,0.6666666666666666,0,0,0,-0.6666666666666666,0,0,4.666666666666667,4.333333333333333,0,-2.3333333333333335,0,0,11.333333333333334,17.333333333333332,0.6666666666666666,0.6666666666666666,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,1,3,3,1,3,28,84,2,Men_Catchweight,0,0,0,0,0,0,2,0,1513.4722684559868
51,Oleg Taktarov,1,0,0,0.75,0.5,0,0,2.5,-2.75,1,0.1,10.5,7.5,14.75,-11.25,12,0,16.5,22.75,1.5,1.25,0,0,0.25,0.75,0,0,0,0,0,0,0,0,1,4,3,1,4,28,84,3,Men_Catchweight,0,0,0,0,0,0,3,0,1500.5234142394297
50,Patrick Smith,1,0,0,0.2,0,0.696,0.7214285714285714,9.2,3.4,5.4,0.6362745098039216,1,1.4,15.6,6.4,11.4,0.7553333333333333,1,2.8,0.4,0.2,0,0,0.6,0.4,490,0,0,0,1,0,0,1,0,5,2,2,5,10,21,3,Men_Catchweight,0,0,0,1,0,0,2,0,1515.4030669113802
49,Paul Varelans,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
52,Paul Varelans,0,1,0,0,0,0.8148148148148148,0.40816326530612246,22,0,8,0.36363636363636365,24,9,27,0,12,0.4444444444444444,24,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,11,1,Men_Catchweight,0,0,0,1,0,0,0,0,1512.5
50,Rudyard Moncayo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
56,David Hood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
57,Gerry Harris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
58,Harold Howard,0,1,0,0,0,0.8,0.7777777777777778,12,0,9,0.75,1,3,15,0,12,0.8,1,3,0,1,0,0,1,1,364,0,0,0,1,0,0,0,0,2,2,1,2,9,10,1,Men_Catchweight,0,0,0,1,0,0,0,0,1499.5504702906808
63,Ken Shamrock,0,0,0,0.6666666666666666,0,0,0,6.166666666666667,0.8333333333333334,4,0.7239057239057239,3,2.5,26.333333333333332,-7.166666666666667,21.5,0,3.6666666666666665,73.5,0.8333333333333334,1.5,0.8333333333333334,0.5833333333333334,0.3333333333333333,0,56,0,0,0,0,1,0,1,0,6,0,2,6,13,427,4,Men_Catchweight,0,0,0,1,0,0,3,0,1529.1940016301733
60,Larry Cureton,0,0,0,0,0,0.125,0.8888888888888888,2,0,1,0.5,0,4,16,0,15,0.9375,2,64,0,0,0,0,0,1,154,0,0,0,0,0,0,1,0,1,1,1,1,4,64,0,Men_Catchweight,0,0,0,0,0,0,0,0,1487.5
64,Marco Ruas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1525.0438254761489
62,Marco Ruas,1,1,0,1,0,0.7023809523809523,0.6083916083916084,59,0,33,0.559322033898305,20,10,84,0,54,0.6428571428571429,27,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,36,1,Men_Catchweight,0,0,0,1,0,0,0,0,1512.0504702906808
60,Marco Ruas,1,1,0,1,0,0.7023809523809523,0.6083916083916084,59,0,33,0.559322033898305,20,10,84,0,54,0.6428571428571429,27,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,12,40,2,Men_Catchweight,0,0,0,1,0,0,1,0,1500
58,Mark Hall,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
61,Mark Hall,0,0,0,0,1,0.17391304347826086,0.5185185185185185,4,0,1,0.25,1,4,23,0,13,0.5652173913043478,3,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,4,5,1,Men_Catchweight,0,0,0,1,0,0,0,0,1512.483826877657
63,Oleg Taktarov,0,0,0,0.8,0.6,0,0,2,-4.8,0.8,0.08,8.4,6,11.8,-7.2,9.6,0,13.2,18.2,1.4,1,0,0,0.4,0.6,56,0,0,0,0,0,0,0,1,5,4,1,5,33,89,4,Men_Catchweight,0,0,0,0,0,0,4,0,1537.5381537668488
61,Paul Varelans,1,1,0,0,0,0.8148148148148148,0.40816326530612246,22,0,8,0.36363636363636365,24,9,27,0,12,0.4444444444444444,24,11,0,0,0,0,1,0,56,0,0,0,1,0,0,0,0,2,1,1,2,23,29,1,Men_Catchweight,0,0,0,1,0,0,0,0,1512.5
57,Paul Varelans,1,0.6666666666666666,0,0,0,0.5908289241622574,0.5429421768707483,15.333333333333334,-0.3333333333333333,5.666666666666667,0.4090909090909091,18.333333333333332,10.666666666666666,22.666666666666668,0.3333333333333333,12,0.582010582010582,18.333333333333332,13.333333333333334,0,0,0,0,0.6666666666666666,0.3333333333333333,0,0,0,0,1,0,0,0,0,3,1,1,3,25,33,2,Men_Catchweight,0,0,0,1,0,0,1,0,1500
64,Paul Varelans,0,0.5,0,0.5,0,0.568121693121693,0.5738732993197279,12.25,-3.5,4.75,0.4734848484848485,14,8.5,18.5,-1.25,10,0.6031746031746031,14,11,0.5,0.25,0.25,0.25,0.5,0.25,0,0,0,0,1,0,0,0,0,4,1,1,4,25,33,3,Men_Catchweight,0,0,0,2,0,0,1,0,1524.9994181251502
59,Remco Pardoel,1,0,0,1.3333333333333333,0,0.7575757575757575,0.9523809523809524,6.666666666666667,2,6,0.8888888888888888,1.3333333333333333,1,12,0.6666666666666666,11.333333333333334,0.9696969696969697,2,6.333333333333333,0.3333333333333333,1,1,1,0,0,546,0,0,0,0,0,0,1,0,3,1,1,3,2,14,2,Men_Catchweight,0,0,0,1,0,0,1,0,1513.765317261612
62,Remco Pardoel,0,0,0,1,0,0,0,5,2.25,4.5,0.6666666666666666,1,0.75,9,3.25,8.5,0,1.5,4.75,0.25,0.75,0.75,0.75,0.25,0.25,0,0,0,0,0,0,0,1,0,4,1,1,4,2,34,3,Men_Catchweight,0,0,0,1,0,0,2,0,1525.7703291342334
59,Ryan Parker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
56,Scott Bessac,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
71,Dan Severn,1,0,0,1.2857142857142858,0,0,0,4.428571428571429,0.5714285714285714,2.4285714285714284,0.3239295718287315,1.5714285714285714,1.8571428571428572,19.857142857142858,-3.2857142857142856,12.571428571428571,0,2,14.571428571428571,0.7142857142857143,1.5714285714285714,1.1428571428571428,0.9142857142857144,0,0,155,0,0,0,0,0,0,2,0,7,0,2,7,14,102,5,Men_Catchweight,0,0,0,0,0,0,4,1,1560.5218966218135
69,Dan Severn,1,0,0,1.125,0,0,0,4.125,0.625,2.375,0.40843837535014005,1.75,1.875,17.625,-1.5,11.25,0,2.125,13,0.625,1.5,1,0.8,0.125,0,0,0,0,0,0,0,0,2,0,8,0,2,8,22,128,6,Men_Catchweight,0,1,0,0,0,0,4,1,1548.862961319857
66,Dan Severn,1,0,0,1.5555555555555556,0,0,0,12.444444444444445,0.5555555555555556,4.777777777777778,0.3968116079061723,3.888888888888889,2.5555555555555554,46.44444444444444,-1.3333333333333333,32,0,4.222222222222222,14.444444444444445,0.5555555555555556,1.3333333333333333,0.8888888888888888,0.7111111111111111,0.2222222222222222,0,0,0,0,0,0,0,0,2,0,9,0,2,9,25,139,7,Men_Catchweight,0,2,0,0,0,0,4,1,1537.2519442020293
68,Dave Beneteau,0,0,0,1.5,0,0.6321428571428571,0.641895325203252,12.5,5,7.5,0.5576923076923077,0.25,0.5,21,8.5,15.25,0.6845238095238095,0.5,2.75,0,0.75,0.75,0.75,0,0.25,155,0,0,0,0,0,0,2,0,4,1,2,4,2,16,2,Men_Catchweight,0,0,0,2,0,0,0,0,1500.0557605282793
65,David Abbott,1,0.6666666666666666,0,0.6666666666666666,0,0.8933333333333332,0.6582125603864735,18,4.333333333333333,11.666666666666666,0.6388888888888888,0.6666666666666666,0.6666666666666666,20.666666666666668,2,14.333333333333334,0.6744444444444445,1.3333333333333333,8,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,155,0,0,0,0,0,0,1,0,3,0,1,3,5,60,2,Men_Catchweight,0,0,0,2,0,0,0,0,1512.5014239218049
69,David Abbott,0,0.5,0,0.75,0,0.828450704225352,0.6143490754622689,24.75,5,13,0.5736111111111111,2,1.5,33.25,3.25,20.5,0.6431572769953052,3.75,18,0.25,1.25,1,0.6666666666666666,0.75,0,0,0,0,0,0,0,0,1,0,4,0,1,4,5,61,3,Men_Catchweight,0,0,0,2,0,0,1,0,1525.4503221227744
67,Keith Hackney,0,0.6666666666666666,0,0.3333333333333333,0,0.9326923076923078,0.657516339869281,38,11,25.333333333333332,0.6438095238095238,2.6666666666666665,0.6666666666666666,40,10.666666666666666,27.333333333333332,0.6698717948717948,3.3333333333333335,4,0.3333333333333333,0,0,0,0.6666666666666666,0.3333333333333333,365,0,0,0,0,0,0,1,0,3,1,1,3,12,53,2,Men_Catchweight,0,0,0,1,0,0,1,0,1514.7663754383013
67,Marco Ruas,1,0.6666666666666666,0,1.3333333333333333,0.3333333333333333,0.5978835978835978,0.6055944055944056,41.666666666666664,7.666666666666667,23.333333333333332,0.5633575464083939,14,7.333333333333333,62,6,39.666666666666664,0.6322751322751323,19,25.333333333333332,0.6666666666666666,0,0,0,0,0.3333333333333333,99,0,0,0,0,0,0,0,0,3,1,0,3,18,51,3,Men_Catchweight,0,0,0,1,0,0,2,0,1537.542227793276
70,Marco Ruas,0,0.5,0,1.25,0.25,0.5734126984126984,0.7041958041958042,31.5,6.25,17.75,0.6725181598062954,10.75,7,47,6.25,30.25,0.7242063492063493,15,21.75,1.25,0.25,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0,0,4,1,0,4,19,52,4,Men_Catchweight,0,0,0,1,0,0,3,0,1549.2239724094052
70,Oleg Taktarov,1,0,0,0.6666666666666666,0.5,0,0,2,-4,0.6666666666666666,0.06666666666666667,8.5,5.833333333333333,11,-6,8.833333333333334,0,12.5,16,1.3333333333333333,1,0,0,0.3333333333333333,0.6666666666666666,99,0,0,0,0,1,0,0,1,6,5,2,6,62,269,4,Men_Catchweight,0,0,0,0,0,0,4,0,1560.4626285793436
68,Oleg Taktarov,1,0,0,0.5714285714285714,0.42857142857142855,0,0,4.857142857142857,-4.142857142857143,1.1428571428571428,0.08311688311688312,11.428571428571429,9.142857142857142,27.714285714285715,-5.142857142857143,23.285714285714285,0,16.714285714285715,39.42857142857143,1.1428571428571428,1.1428571428571428,0,0,0.2857142857142857,0.7142857142857143,0,0,0,0,0,1,0,0,1,7,5,2,7,76,298,5,Men_Catchweight,0,1,0,0,0,0,4,0,1549.7380064666431
71,Oleg Taktarov,0,0,0,0.5,0.375,0,0,8.375,-6.75,1.75,0.09545454545454546,14.875,9.75,28.875,-13.25,21.625,0,19.5,38.125,1.125,1.375,0,0,0.25,0.625,0,0,0,0,0,1,0,0,1,8,5,2,8,78,300,6,Men_Catchweight,0,1,0,0,0,0,5,0,1572.5584263907497
66,Paul Varelans,0,0.4,0,1,0,0.4755499860763018,0.6448129251700679,10.6,-2.8,4.6,0.5787878787878789,11.6,6.8,22.4,-1,15,0.666750208855472,11.6,8.8,0.4,0.4,0.4,0.4,0.4,0.2,99,0,0,0,2,0,0,0,0,5,1,2,5,58,87,3,Men_Catchweight,0,0,0,2,0,0,1,0,1512.501015808023
65,Steve Jennum,0,0,0,3,0,0.8461538461538461,0.5416666666666666,11,0,6,0.5454545454545454,4,2,13,0,7,0.5384615384615384,4,3,0,1,1,1,0,0,365,0,0,0,0,0,0,0,0,2,0,0,2,3,51,2,Men_Catchweight,0,0,0,1,0,0,1,0,1524.9838485457615
79,Don Frye,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1524.5504702906808
76,Don Frye,1,0,0,1,1,0.5675675675675675,0.6724137931034483,21,0,12,0.5714285714285714,4,2,37,0,27,0.7297297297297297,4,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,1,Men_Catchweight,0,0,0,1,0,0,0,0,1512.5
72,Don Frye,1,0,0,1,1,0.5675675675675675,0.6724137931034483,21,0,12,0.5714285714285714,4,2,37,0,27,0.7297297297297297,4,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,2,2,3,2,Men_Catchweight,0,0,0,1,0,0,0,1,1500
77,Gary Goodridge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1512.5
75,Gary Goodridge,1,0,0,1,1,0.6,0.625,6,0,3,0.5,7,1,10,0,7,0.7,10,18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,18,1,Men_Catchweight,0,0,0,1,0,0,0,0,1500
79,Gary Goodridge,0,0,0,1,1,0.6,0.625,6,0,3,0.5,7,1,10,0,7,0.7,10,18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,18,2,Men_Catchweight,0,0,0,2,0,0,0,0,1525
74,Jerry Bohlander,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
77,Jerry Bohlander,0,0,0,0,0,0.2727272727272727,0.8095238095238095,9,0,7,0.7777777777777778,3,9,33,0,27,0.8181818181818182,3,17,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,2,0,1,9,17,1,Men_Catchweight,0,0,0,0,0,0,1,0,1512.5
73,Joe Moreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
78,Ken Shamrock,1,0,0,0.5714285714285714,0,0,0,6,1.7142857142857142,3.7142857142857144,0.6776334776334777,2.5714285714285716,2.4285714285714284,23.285714285714285,-42.857142857142854,18.714285714285715,0,3.142857142857143,63.285714285714285,1,1.4285714285714286,0.7142857142857143,0.5,0.42857142857142855,0,161,0,0,0,0,2,0,1,0,7,0,3,7,17,537,4,Men_Catchweight,0,0,0,1,0,0,3,0,1516.994148930379
78,Kimo Leopoldo,0,0,0,2,1,0.9,0.631578947368421,9,0,6,0.6666666666666666,4,2,10,0,6,0.6,4,17,0,1,1,1,2,0,525,0,0,0,0,0,0,1,0,1,0,1,1,2,17,0,Men_Catchweight,0,0,0,0,0,0,0,0,1490.4104328962526
75,Paul Herrera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
73,Paul Varelans,1,0.3333333333333333,0.16666666666666666,0.8333333333333334,0,0.4756567344286642,0.619781380294053,13.833333333333334,-1.6666666666666667,5.5,0.537878787878788,14,11.166666666666666,29.166666666666668,5,18.5,0.6508632692843218,14.666666666666666,16.333333333333332,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,62,0,0,0,2,0,0,1,0,6,2,3,6,58,87,3,Men_Catchweight,0,0,0,2,0,0,1,0,1500.8899986901954
76,Sam Adkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
74,Scott Ferrozzo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
72,Thomas Ramirez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
85,Amaury Bitetti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
81,Cal Worsham,1,0,1,0,0,0.9428571428571428,0.29411764705882354,33,0,9,0.2727272727272727,14,8,35,0,11,0.3142857142857143,15,12,0,1,0,0,0,0,308,0,0,0,1,0,0,0,0,1,0,1,1,8,12,0,Men_Catchweight,0,0,0,0,0,0,0,0,1487.5
86,Dan Severn,1,0,0,1.4,0,0,0,17.7,2.1,10,0.4448227548078627,3.8,2.6,67.1,16,52.1,0,4.3,14.1,0.5,1.4,0.9,0.6900000000000001,0.2,0,153,0,0,0,0,0,0,2,0,10,0,2,10,26,140,8,Men_Catchweight,0,2,0,0,0,0,5,1,1573.4547724253623
85,Don Frye,1,0,0,1,0.6666666666666666,0.5033783783783784,0.690700104493208,17,3.3333333333333335,9.666666666666666,0.5661375661375662,3.6666666666666665,1.3333333333333333,32.666666666666664,8.333333333333334,24.333333333333332,0.7503753753753754,3.6666666666666665,1.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,91,0,0,0,0,0,0,0,0,3,1,0,3,3,4,3,Men_Catchweight,0,0,0,2,0,0,0,1,1537.0666434130237
83,Gary Goodridge,0,0,0,0.6666666666666666,0.6666666666666666,0.7333333333333334,0.75,6.666666666666667,0.6666666666666666,4.666666666666667,0.6666666666666666,4.666666666666667,0.6666666666666666,9.333333333333334,-3.6666666666666665,7.333333333333333,0.7999999999999999,6.666666666666667,12,0.6666666666666666,1,1,1,1,0,91,0,0,0,1,0,0,0,0,3,0,1,3,13,45,2,Men_Catchweight,0,0,0,2,0,0,0,0,1512.483826877657
86,Ken Shamrock,0,0,0,0.625,0,0,0,12.5,1.5,6.875,0.655429292929293,4.5,2.625,48.125,-37.5,38.875,0,5,69.125,1,1.375,0.75,0.5625,0.625,0,91,0,0,0,0,2,0,1,0,8,0,3,8,21,542,5,Men_Catchweight,0,0,0,1,0,0,4,0,1528.5395849387178
84,Koji Kitao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
84,Mark Hall,1,0,0,0,1,0.17391304347826086,0.5185185185185185,4,0,1,0.25,1,4,23,0,13,0.5652173913043478,3,5,0,0,0,0,1,1,252,0,0,0,0,0,0,1,0,2,2,1,2,6,9,1,Men_Catchweight,0,0,0,1,0,0,0,0,1499.9844087525069
83,Mark Schultz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
82,Matt Andersen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
82,Rafael Carino,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
80,Steve Nelmark,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
80,Tai Bowden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
81,Zane Frazier,0,0,2,0,0,0.9655172413793104,0.43859649122807015,28,0,12,0.42857142857142855,12,15,29,0,13,0.4482758620689655,15,38,0,0,0,0,0,0,917,0,0,0,1,0,0,0,0,1,0,1,1,15,38,0,Men_Catchweight,0,0,0,0,0,0,0,0,1487.5
89,Brian Johnston,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
92,Brian Johnston,0,0,0,2,1,0.29411764705882354,0.6818181818181818,5,0,2,0.4,1,3,17,0,13,0.7647058823529411,2,5,1,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,1,Men_Catchweight,0,0,0,1,0,0,0,0,1512.5
87,Dieusel Berto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Catchweight,0,0,0,0,0,0,0,0,1500
92,Don Frye,1,0.25,0,0.75,0.5,0.6275337837837838,0.705525078369906,13.75,3.75,8,0.6121031746031746,3,1.25,25.5,10.75,19,0.7502815315315315,3,1.5,0,0.25,0.25,0.25,1,0.5,56,0,0,0,0,0,0,0,0,4,1,0,4,5,28,4,Men_Catchweight,0,0,0,3,0,0,0,1,1559.4562994985222
88,Don Frye,1,0.2,0,1,0.4,0.6224351902923331,0.7274773875366891,22.8,3.4,15.6,0.6456147430723702,3,1.4,40,9,31.6,0.7675721640007355,3.6,6,0,0.4,0.4,0.4,2,0.4,0,0,0,0,0,0,0,0,0,5,1,0,5,16,56,5,Men_Catchweight,0,0,0,4,0,0,0,1,1548.2381003806736
94,Don Frye,0,0.16666666666666666,0,1.1666666666666667,0.3333333333333333,0.5742515474658332,0.7442519896139076,21.666666666666668,10.166666666666666,14.833333333333334,0.6525956192269752,4.333333333333333,3,41.333333333333336,17.166666666666668,33.333333333333336,0.7854768033339462,4.833333333333333,9.666666666666666,0,0.5,0.5,0.5,1.6666666666666667,0.3333333333333333,0,0,0,0,0,0,0,0,0,6,1,0,6,18,78,6,Men_Catchweight,0,0,0,5,0,0,0,1,1570.2771222434378
91,Gary Goodridge,1,0,0,0.5,0.5,0.8,0.6458333333333334,6.5,2.5,4,0.5833333333333334,5.75,3.5,8.5,-0.75,6,0.6833333333333333,7.5,15.75,0.5,1.5,1,0.8333333333333334,0.75,0,56,0,0,0,1,0,0,0,1,4,3,2,4,21,119,2,Men_Catchweight,0,0,0,2,0,0,0,0,1499.5348782916262
